isogroup47480_c0_g2	K13525
isogroup68539_c0_g3	K10380
isogroup72292_c1_g6	K23801
isogroup57990_c1_g3	K08892
isogroup66268_c3_g1	K03000
isogroup24146_c0_g1	K10593
isogroup69848_c9_g1	K19511
isogroup76559_c0_g2	K20178
isogroup77690_c3_g1	K14326
isogroup70384_c6_g1	K20371
isogroup10885_c0_g1	K17266
isogroup60589_c0_g2	K01869
isogroup14385_c0_g1	K24348
isogroup62841_c0_g1	K21437
isogroup79158_c3_g1	K10158
isogroup74793_c5_g1	K11318
isogroup54804_c0_g2	K14638
isogroup76560_c1_g3	K17341
isogroup75140_c0_g1	K08997
isogroup70543_c0_g1	K07876
isogroup68584_c0_g1	K05643
isogroup62707_c0_g1	K04498
isogroup66417_c0_g1	K22063
isogroup76727_c2_g1	K06619
isogroup27833_c0_g1	K25058
isogroup71463_c7_g1	K04592
isogroup77315_c0_g1	K13948
isogroup78039_c0_g2	K18681
isogroup77767_c1_g2	K06070
isogroup73708_c1_g4	K04079
isogroup65275_c0_g2	K18159
isogroup74998_c1_g7	K22390
isogroup75865_c0_g3	K00025
isogroup40994_c0_g1	K24686
isogroup22126_c0_g1	K09584
isogroup76898_c4_g2	K06085
isogroup39187_c0_g1	K19625
isogroup45828_c0_g1	K02137
isogroup75341_c0_g1	K12179
isogroup1879_c0_g1	K12886
isogroup69357_c0_g1	K07890
isogroup17401_c0_g1	K03869
isogroup78727_c1_g1	K17700
isogroup54485_c0_g1	K01379
isogroup78855_c2_g1	K01596
isogroup71955_c0_g1	K19677
isogroup113755_c0_g1	K17279
isogroup67433_c6_g1	K18442
isogroup39185_c0_g1	K15730
isogroup79319_c3_g2	K05643
isogroup73194_c1_g1	K09276
isogroup45527_c0_g1	K11294
isogroup64332_c1_g1	K03173
isogroup35387_c0_g2	K09497
isogroup78594_c1_g1	K04077
isogroup64400_c0_g3	K03258
isogroup62205_c0_g1	K02953
isogroup69087_c7_g1	K00670
isogroup50330_c0_g1	K18334
isogroup73604_c0_g1	K15085
isogroup121561_c0_g1	K20185
isogroup51013_c0_g1	K23327
isogroup77576_c2_g1	K22970
isogroup71023_c2_g4	K09518
isogroup76770_c0_g1	K03253
isogroup65078_c2_g2	K06820
isogroup69994_c0_g2	K19721
isogroup72631_c1_g1	K05681
isogroup77876_c1_g1	K05658
isogroup6263_c0_g1	K12869
isogroup75826_c0_g1	K01490
isogroup61350_c0_g1	K12470
isogroup78718_c0_g1	K21347
isogroup37510_c0_g1	K06704
isogroup68933_c3_g8	K02138
isogroup58975_c1_g1	K06491
isogroup100619_c0_g1	K24225
isogroup68504_c1_g1	K01874
isogroup77809_c0_g2	K11430
isogroup78370_c0_g1	K00819
isogroup66525_c1_g5	K05665
isogroup21036_c0_g1	K23285
isogroup70555_c2_g2	K13110
isogroup68284_c11_g2	K09487
isogroup64880_c0_g1	K00734
isogroup73123_c0_g1	K13985
isogroup78319_c0_g1	K11836
isogroup78791_c1_g1	K23712
isogroup56646_c0_g1	K10408
isogroup77735_c6_g2	K00799
isogroup61989_c0_g1	K16669
isogroup74976_c0_g2	K13783
isogroup71477_c0_g1	K16939
isogroup57526_c0_g2	K13095
isogroup76723_c2_g1	K20683
isogroup73913_c3_g1	K02332
isogroup79246_c4_g3	K14852
isogroup69449_c1_g1	K24469
isogroup124504_c0_g1	K01431
isogroup50525_c0_g1	K20751
isogroup71794_c0_g1	K12394
isogroup74694_c0_g1	K21441
isogroup78955_c6_g2	K04615
isogroup74480_c2_g1	K18441
isogroup70184_c2_g2	K11997
isogroup112438_c0_g1	K10415
isogroup75894_c1_g2	K05719
isogroup73204_c0_g2	K23029
isogroup73264_c2_g4	K19535
isogroup11290_c0_g1	K01054
isogroup58380_c0_g1	K03676
isogroup69154_c0_g1	K13137
isogroup119455_c0_g1	K01513
isogroup69087_c6_g1	K24195
isogroup72177_c4_g4	K08467
isogroup77219_c0_g1	K14536
isogroup65162_c0_g1	K01052
isogroup68017_c7_g1	K05126
isogroup76667_c1_g1	K18953
isogroup80170_c0_g1	K18032
isogroup61823_c0_g1	K01283
isogroup18328_c0_g1	K20367
isogroup32195_c0_g1	K01712
isogroup76912_c2_g1	K03026
isogroup41400_c0_g1	K07936
isogroup73347_c4_g1	K13912
isogroup37709_c0_g1	K16669
isogroup73885_c0_g1	K20052
isogroup74863_c1_g2	K14792
isogroup71113_c0_g2	K10408
isogroup68666_c1_g2	K08017
isogroup75020_c0_g1	K14403
isogroup67655_c0_g1	K02564
isogroup72051_c0_g1	K14321
isogroup47506_c0_g1	K23622
isogroup30631_c0_g1	K21878
isogroup74186_c5_g2	K11800
isogroup70023_c2_g1	K14638
isogroup68970_c6_g2	K08504
isogroup67396_c0_g1	K03022
isogroup46009_c0_g1	K00249
isogroup45769_c0_g1	K14563
isogroup73278_c2_g1	K10481
isogroup59964_c0_g1	K01581
isogroup70396_c3_g2	K02960
isogroup70451_c2_g2	K10886
isogroup67313_c0_g1	K00565
isogroup72145_c0_g1	K12581
isogroup74198_c0_g1	K17744
isogroup77394_c1_g1	K22525
isogroup40205_c0_g1	K09645
isogroup67783_c0_g1	K01115
isogroup89606_c0_g1	K23344
isogroup75357_c0_g3	K00544
isogroup74122_c4_g4	K23424
isogroup77121_c2_g4	K04515
isogroup73050_c4_g2	K20281
isogroup65725_c1_g1	K02961
isogroup49908_c0_g1	K09533
isogroup75093_c1_g1	K11248
isogroup62196_c1_g1	K22754
isogroup76728_c1_g1	K22754
isogroup71215_c2_g2	K02728
isogroup75497_c1_g3	K22614
isogroup49612_c0_g1	K17276
isogroup77170_c0_g2	K10586
isogroup73292_c1_g1	K14765
isogroup66101_c6_g7	K14381
isogroup40950_c0_g1	K12178
isogroup66208_c0_g1	K13989
isogroup63855_c0_g1	K00506
isogroup70618_c0_g2	K24069
isogroup73308_c2_g1	K17341
isogroup77781_c0_g2	K17095
isogroup77035_c7_g1	K20184
isogroup73277_c0_g2	K15029
isogroup98054_c0_g1	K00565
isogroup65563_c0_g1	K14258
isogroup8878_c0_g1	K24943
isogroup77932_c0_g1	K18037
isogroup69960_c0_g3	K02975
isogroup71595_c0_g2	K23235
isogroup74016_c0_g1	K17079
isogroup57163_c0_g2	K00078
isogroup70396_c1_g2	K02960
isogroup55092_c0_g1	K02877
isogroup76705_c1_g2	K01251
isogroup79088_c7_g1	K03935
isogroup46418_c0_g1	K05956
isogroup52184_c0_g3	K08106
isogroup75219_c0_g1	K02427
isogroup68477_c1_g2	K22866
isogroup74420_c2_g4	K12386
isogroup71120_c0_g1	K20368
isogroup76986_c0_g1	K16602
isogroup73459_c1_g2	K04424
isogroup67344_c0_g1	K00326
isogroup79098_c2_g1	K17277
isogroup71191_c3_g5	K12599
isogroup68619_c1_g3	K16910
isogroup67225_c1_g1	K18416
isogroup88011_c0_g1	K11247
isogroup59088_c0_g2	K06560
isogroup60921_c0_g1	K06096
isogroup69957_c7_g1	K12623
isogroup69655_c1_g2	K13411
isogroup69831_c0_g1	K05925
isogroup76118_c5_g1	K16219
isogroup76258_c1_g2	K23884
isogroup35338_c0_g1	K02937
isogroup67937_c1_g1	K02893
isogroup78317_c0_g1	K14550
isogroup70709_c0_g1	K24928
isogroup69417_c0_g1	K03626
isogroup72467_c1_g1	K11826
isogroup68665_c10_g2	K20478
isogroup65998_c0_g1	K10734
isogroup78467_c2_g2	K10104
isogroup33891_c0_g1	K11585
isogroup77199_c0_g1	K06629
isogroup77088_c4_g2	K19951
isogroup70244_c0_g1	K15503
isogroup58142_c0_g3	K08606
isogroup66420_c5_g3	K01596
isogroup70146_c2_g4	K07374
isogroup77659_c1_g2	K08106
isogroup77105_c1_g1	K09666
isogroup75592_c0_g2	K03032
isogroup77379_c0_g1	K10356
isogroup49319_c0_g1	K18032
isogroup31259_c0_g1	K10408
isogroup97785_c0_g1	K18047
isogroup28766_c0_g1	K24524
isogroup67864_c3_g2	K06067
isogroup79512_c8_g3	K08803
isogroup73212_c2_g1	K12168
isogroup78544_c2_g1	K00505
isogroup76268_c3_g7	K19788
isogroup71354_c3_g5	K10380
isogroup69708_c2_g1	K24485
isogroup63297_c0_g1	K10408
isogroup45532_c0_g1	K11155
isogroup78433_c0_g1	K10777
isogroup65703_c0_g2	K04348
isogroup52308_c0_g1	K01069
isogroup35386_c0_g1	K03783
isogroup72011_c0_g1	K18327
isogroup33992_c0_g1	K04437
isogroup73242_c0_g2	K13291
isogroup62097_c0_g1	K03263
isogroup97207_c0_g1	K01887
isogroup80660_c0_g1	K11141
isogroup70702_c4_g1	K06093
isogroup49653_c0_g1	K24926
isogroup71998_c0_g1	K08076
isogroup55666_c0_g1	K07203
isogroup76283_c4_g7	K16669
isogroup76181_c0_g1	K10807
isogroup80650_c0_g1	K06258
isogroup36869_c0_g1	K17871
isogroup69110_c0_g1	K23568
isogroup65695_c0_g2	K04456
isogroup71396_c3_g1	K10457
isogroup78244_c2_g6	K05700
isogroup64061_c0_g2	K00826
isogroup78229_c1_g2	K07964
isogroup65048_c0_g1	K01834
isogroup62771_c6_g4	K09580
isogroup70224_c2_g4	K02981
isogroup77447_c0_g2	K13886
isogroup77999_c2_g2	K23894
isogroup78630_c1_g9	K04615
isogroup69241_c2_g3	K09515
isogroup67188_c0_g2	K09494
isogroup27911_c0_g1	K12397
isogroup28789_c0_g1	K21413
isogroup81451_c0_g1	K01373
isogroup72659_c0_g1	K23281
isogroup69252_c4_g8	K03231
isogroup66855_c0_g1	K07119
isogroup57336_c0_g1	K12641
isogroup74428_c3_g1	K05627
isogroup75015_c3_g1	K20367
isogroup67757_c0_g1	K03522
isogroup68977_c0_g3	K05699
isogroup74361_c0_g2	K15040
isogroup57734_c0_g1	K00413
isogroup73713_c4_g1	K10380
isogroup78810_c3_g1	K11124
isogroup66735_c2_g2	K09490
isogroup65851_c0_g1	K17778
isogroup78645_c2_g22	K02901
isogroup95971_c0_g1	K06698
isogroup69164_c0_g1	K17885
isogroup50019_c0_g2	K12348
isogroup70062_c3_g2	K15280
isogroup79227_c4_g1	K18442
isogroup73926_c3_g3	K00327
isogroup104584_c0_g1	K24225
isogroup74355_c0_g2	K12890
isogroup48590_c0_g1	K13207
isogroup57794_c1_g1	K16911
isogroup70197_c0_g1	K07944
isogroup69889_c4_g1	K03124
isogroup80455_c0_g1	K10691
isogroup78504_c3_g1	K12494
isogroup28466_c0_g1	K10408
isogroup57943_c0_g1	K04437
isogroup59212_c0_g2	K10523
isogroup76946_c0_g1	K13190
isogroup69461_c5_g1	K03027
isogroup124173_c0_g1	K12488
isogroup61432_c0_g1	K15603
isogroup79290_c6_g1	K01897
isogroup34104_c0_g1	K08833
isogroup72442_c0_g1	K17562
isogroup73924_c2_g1	K15181
isogroup65488_c1_g1	K11725
isogroup107967_c0_g1	K05655
isogroup69675_c4_g4	K02183
isogroup71269_c0_g1	K03174
isogroup75056_c0_g1	K14855
isogroup78659_c2_g2	K12893
isogroup67334_c9_g1	K22928
isogroup69728_c1_g3	K15603
isogroup68649_c0_g1	K02975
isogroup57196_c0_g3	K10413
isogroup73112_c3_g1	K08592
isogroup77166_c1_g3	K17433
isogroup68968_c6_g1	K01106
isogroup66874_c4_g2	K20473
isogroup77734_c0_g1	K21413
isogroup74810_c1_g1	K14638
isogroup53088_c0_g1	K12483
isogroup65200_c0_g1	K20366
isogroup120009_c0_g1	K20314
isogroup76868_c0_g3	K16471
isogroup102339_c0_g1	K08752
isogroup84303_c0_g1	K04558
isogroup75394_c2_g1	K09848
isogroup76227_c0_g2	K08507
isogroup77950_c1_g1	K09500
isogroup73190_c2_g1	K08105
isogroup77950_c1_g6	K09500
isogroup72395_c0_g13	K04536
isogroup37547_c0_g1	K04565
isogroup57146_c0_g1	K00357
isogroup61805_c1_g2	K09571
isogroup49700_c0_g1	K04370
isogroup60993_c0_g3	K24909
isogroup78290_c1_g1	K20180
isogroup72527_c2_g1	K23879
isogroup70745_c9_g1	K10577
isogroup74065_c7_g2	K15029
isogroup78737_c1_g1	K18405
isogroup65421_c0_g1	K00688
isogroup30533_c0_g1	K12559
isogroup56128_c0_g5	K06115
isogroup68933_c3_g4	K14944
isogroup50125_c1_g1	K01803
isogroup74411_c0_g1	K04564
isogroup71420_c0_g1	K23843
isogroup77801_c1_g1	K20493
isogroup73187_c1_g1	K09848
isogroup71237_c1_g2	K24536
isogroup66548_c1_g3	K17592
isogroup58848_c0_g1	K00275
isogroup76796_c1_g1	K25167
isogroup109381_c0_g1	K02893
isogroup76938_c0_g1	K19685
isogroup49899_c0_g2	K10151
isogroup66831_c0_g1	K04600
isogroup72820_c4_g2	K11864
isogroup70769_c0_g5	K24399
isogroup61063_c1_g11	K20478
isogroup67944_c0_g2	K22614
isogroup47407_c0_g1	K20726
isogroup70743_c0_g2	K24224
isogroup100477_c0_g1	K02355
isogroup72122_c1_g3	K11363
isogroup74815_c0_g6	K09228
isogroup74799_c0_g1	K22461
isogroup72801_c0_g1	K00079
isogroup69282_c0_g1	K03687
isogroup48817_c0_g1	K01672
isogroup89911_c0_g1	K14015
isogroup47605_c0_g1	K01915
isogroup30541_c0_g1	K15102
isogroup76872_c4_g1	K18178
isogroup71965_c0_g1	K20520
isogroup73102_c1_g1	K17849
isogroup43097_c0_g1	K20126
isogroup99686_c0_g1	K10389
isogroup66735_c4_g3	K03283
isogroup66141_c4_g7	K02943
isogroup65582_c7_g8	K12825
isogroup69907_c0_g1	K06172
isogroup74509_c2_g1	K22868
isogroup52660_c0_g1	K04615
isogroup73388_c0_g1	K08342
isogroup75816_c1_g1	K19672
isogroup69752_c4_g1	K17356
isogroup35044_c0_g1	K04412
isogroup76423_c3_g1	K24047
isogroup79007_c4_g6	K05673
isogroup70106_c11_g1	K10435
isogroup75652_c2_g4	K03252
isogroup77897_c1_g2	K18460
isogroup61166_c0_g1	K05357
isogroup74449_c0_g3	K10612
isogroup71761_c0_g1	K16059
isogroup106095_c0_g1	K10630
isogroup77463_c1_g1	K15719
isogroup895_c0_g1	K04615
isogroup117330_c0_g1	K12882
isogroup77923_c0_g2	K09191
isogroup70626_c0_g2	K12826
isogroup64334_c0_g1	K00419
isogroup64466_c0_g1	K22128
isogroup67501_c0_g1	K02901
isogroup76722_c0_g1	K22369
isogroup67230_c3_g8	K02998
isogroup78079_c1_g1	K11204
isogroup67909_c1_g5	K01530
isogroup8730_c0_g1	K14163
isogroup32589_c0_g1	K08012
isogroup125261_c0_g1	K23791
isogroup78888_c0_g2	K03267
isogroup72571_c3_g5	K08467
isogroup78927_c1_g2	K19683
isogroup68429_c0_g1	K14638
isogroup72986_c0_g1	K17680
isogroup62829_c0_g1	K02263
isogroup71763_c1_g1	K12812
isogroup100105_c0_g1	K01872
isogroup17676_c0_g1	K12191
isogroup68894_c1_g1	K20051
isogroup69474_c3_g1	K20398
isogroup68967_c8_g1	K02885
isogroup11559_c0_g1	K18953
isogroup70724_c4_g1	K10728
isogroup74623_c1_g3	K02941
isogroup65323_c0_g1	K00544
isogroup52911_c0_g1	K17925
isogroup69038_c0_g2	K23040
isogroup65309_c0_g2	K24763
isogroup77904_c1_g1	K17633
isogroup70594_c3_g1	K14766
isogroup74398_c0_g1	K08632
isogroup69980_c2_g2	K03099
isogroup79429_c4_g1	K07374
isogroup36511_c0_g2	K01027
isogroup44175_c0_g1	K02210
isogroup67093_c1_g3	K00417
isogroup65600_c0_g1	K01359
isogroup96535_c0_g1	K15437
isogroup75686_c0_g1	K03509
isogroup73670_c0_g1	K19025
isogroup71670_c0_g3	K10104
isogroup70756_c0_g2	K20363
isogroup76769_c0_g3	K18756
isogroup50805_c0_g1	K05849
isogroup66626_c0_g1	K16865
isogroup76605_c4_g1	K04361
isogroup75748_c11_g2	K08467
isogroup75613_c3_g2	K11259
isogroup67391_c4_g1	K07939
isogroup70794_c1_g4	K03350
isogroup76099_c1_g1	K01965
isogroup79076_c3_g3	K00461
isogroup122372_c0_g1	K03870
isogroup112979_c0_g1	K08654
isogroup56218_c0_g1	K19867
isogroup3558_c0_g1	K05970
isogroup67512_c0_g1	K12035
isogroup72177_c4_g5	K08467
isogroup95830_c0_g1	K06943
isogroup67995_c12_g1	K23731
isogroup69069_c1_g1	K07901
isogroup71017_c2_g3	K15172
isogroup23361_c0_g1	K16669
isogroup57250_c0_g1	K21870
isogroup76601_c7_g3	K13528
isogroup65609_c0_g4	K16669
isogroup74467_c0_g1	K24983
isogroup71474_c6_g3	K21956
isogroup49675_c0_g1	K09553
isogroup66293_c0_g1	K02936
isogroup68520_c2_g6	K02882
isogroup54836_c0_g1	K24047
isogroup77521_c0_g5	K02937
isogroup64322_c0_g1	K20520
isogroup74123_c2_g1	K24205
isogroup57045_c0_g2	K03252
isogroup71441_c0_g3	K08139
isogroup54356_c0_g1	K23909
isogroup67320_c0_g1	K09848
isogroup69837_c0_g1	K16910
isogroup76635_c0_g2	K00232
isogroup78268_c0_g1	K16507
isogroup65958_c0_g2	K02326
isogroup66349_c0_g1	K20168
isogroup37825_c0_g1	K00544
isogroup60214_c0_g1	K10408
isogroup70345_c4_g2	K03231
isogroup70484_c2_g5	K15791
isogroup101675_c0_g1	K11843
isogroup52878_c0_g1	K07955
isogroup29552_c0_g1	K05850
isogroup58876_c1_g2	K00383
isogroup69628_c3_g4	K17767
isogroup66854_c0_g1	K23551
isogroup70541_c2_g1	K09562
isogroup68404_c2_g2	K24123
isogroup97392_c0_g1	K07050
isogroup40443_c0_g1	K12860
isogroup108630_c0_g1	K04615
isogroup47238_c0_g1	K03965
isogroup76443_c0_g2	K02219
isogroup110138_c0_g1	K00688
isogroup69229_c1_g1	K09168
isogroup74746_c0_g1	K03164
isogroup72869_c1_g1	K04634
isogroup67279_c0_g1	K11806
isogroup73430_c0_g1	K07466
isogroup37005_c0_g1	K03033
isogroup56527_c0_g1	K03662
isogroup59134_c0_g3	K00012
isogroup76722_c0_g4	K22369
isogroup73548_c4_g1	K00522
isogroup79182_c2_g2	K18443
isogroup71611_c2_g2	K24142
isogroup70967_c0_g4	K12476
isogroup73115_c2_g1	K06083
isogroup69730_c5_g9	K01069
isogroup61331_c0_g3	K12751
isogroup78786_c1_g1	K11857
isogroup66555_c0_g6	K17751
isogroup11237_c0_g1	K09108
isogroup75124_c3_g4	K00140
isogroup61962_c1_g1	K11292
isogroup71195_c1_g2	K03869
isogroup64026_c0_g6	K20478
isogroup123207_c0_g1	K02084
isogroup77936_c4_g2	K14838
isogroup56990_c0_g1	K00026
isogroup78210_c1_g1	K12168
isogroup51354_c0_g1	K08074
isogroup66391_c0_g2	K20526
isogroup37514_c0_g1	K13348
isogroup47300_c0_g1	K00109
isogroup62897_c0_g1	K10416
isogroup77158_c2_g1	K18032
isogroup112237_c0_g1	K00849
isogroup73597_c2_g1	K03238
isogroup70929_c2_g6	K01783
isogroup80359_c0_g1	K08814
isogroup73254_c0_g1	K14405
isogroup74706_c0_g1	K09839
isogroup28545_c0_g1	K01803
isogroup68151_c0_g2	K10408
isogroup77229_c0_g2	K19937
isogroup42914_c0_g2	K20111
isogroup76753_c0_g2	K12035
isogroup65166_c0_g1	K22754
isogroup70698_c0_g1	K12035
isogroup78594_c1_g2	K04077
isogroup68714_c0_g2	K02894
isogroup33810_c0_g1	K05673
isogroup76967_c5_g1	K16185
isogroup71488_c0_g1	K20029
isogroup73625_c6_g2	K01754
isogroup72782_c0_g1	K01581
isogroup31261_c0_g1	K13647
isogroup71677_c0_g1	K08451
isogroup76839_c0_g1	K00415
isogroup73893_c1_g2	K10279
isogroup122599_c0_g1	K00729
isogroup2730_c0_g1	K00953
isogroup57442_c0_g1	K20526
isogroup69326_c0_g1	K02996
isogroup74231_c3_g2	K09560
isogroup56476_c1_g1	K03934
isogroup66554_c2_g1	K02133
isogroup72840_c8_g2	K01201
isogroup69915_c9_g1	K17436
isogroup61116_c0_g1	K13212
isogroup78633_c1_g1	K11703
isogroup66837_c0_g1	K13341
isogroup64526_c0_g1	K11426
isogroup98139_c0_g1	K17744
isogroup87431_c0_g1	K05741
isogroup70896_c4_g4	K16197
isogroup77108_c2_g1	K16572
isogroup70708_c1_g1	K12192
isogroup58239_c0_g2	K00128
isogroup79300_c3_g3	K10408
isogroup72152_c0_g1	K08509
isogroup69864_c2_g1	K17307
isogroup50981_c0_g1	K13811
isogroup79081_c1_g1	K10408
isogroup66468_c0_g1	K00134
isogroup64921_c0_g2	K00799
isogroup89903_c0_g1	K03233
isogroup10856_c0_g1	K20178
isogroup77695_c0_g1	K12035
isogroup52931_c0_g2	K17964
isogroup28222_c0_g1	K18693
isogroup70250_c0_g1	K02938
isogroup59367_c0_g1	K23293
isogroup36072_c0_g1	K12667
isogroup77565_c0_g1	K17871
isogroup62277_c0_g1	K17263
isogroup121030_c0_g1	K08791
isogroup58863_c1_g1	K02893
isogroup11556_c0_g1	K12176
isogroup58221_c0_g1	K04874
isogroup69460_c0_g1	K20405
isogroup33408_c0_g1	K12828
isogroup69662_c1_g1	K04361
isogroup72854_c1_g2	K04498
isogroup62112_c0_g1	K24736
isogroup78201_c0_g1	K20164
isogroup69381_c1_g1	K17981
isogroup78822_c2_g1	K01513
isogroup71239_c7_g4	K11418
isogroup73786_c10_g1	K11135
isogroup41280_c0_g1	K03038
isogroup72966_c0_g1	K23538
isogroup74161_c0_g1	K19752
isogroup62846_c0_g1	K14550
isogroup67403_c0_g1	K03260
isogroup107113_c0_g1	K17086
isogroup98122_c0_g1	K17341
isogroup39982_c0_g1	K05674
isogroup77629_c0_g3	K10352
isogroup71933_c2_g3	K04393
isogroup73784_c4_g2	K02927
isogroup116014_c0_g1	K04645
isogroup61409_c0_g1	K19947
isogroup52111_c0_g1	K04710
isogroup47938_c0_g1	K01527
isogroup76099_c1_g2	K01965
isogroup85337_c0_g1	K08766
isogroup69165_c1_g4	K19721
isogroup68945_c0_g2	K06777
isogroup67995_c11_g1	K14638
isogroup52242_c0_g1	K16675
isogroup66001_c12_g4	K06270
isogroup65045_c0_g2	K05754
isogroup78594_c0_g3	K10636
isogroup73810_c2_g2	K12229
isogroup72044_c0_g1	K13350
isogroup61063_c1_g3	K20478
isogroup69481_c0_g1	K03671
isogroup69274_c2_g1	K01897
isogroup76515_c1_g2	K05695
isogroup73790_c2_g2	K21442
isogroup71294_c0_g1	K04615
isogroup53189_c0_g1	K09481
isogroup75289_c0_g1	K10798
isogroup74112_c1_g1	K10747
isogroup75347_c4_g4	K04946
isogroup75811_c2_g2	K07937
isogroup76216_c5_g1	K02174
isogroup88063_c0_g1	K14769
isogroup72713_c2_g1	K17458
isogroup75456_c0_g1	K02321
isogroup81206_c0_g1	K03061
isogroup24740_c0_g1	K13708
isogroup74964_c0_g1	K04348
isogroup53269_c0_g1	K15030
isogroup72378_c1_g1	K08491
isogroup75088_c3_g1	K05126
isogroup68440_c0_g3	K05643
isogroup53137_c0_g4	K14537
isogroup70008_c2_g1	K06269
isogroup68122_c10_g4	K01749
isogroup43864_c0_g2	K05768
isogroup73713_c4_g2	K16726
isogroup78382_c1_g1	K06825
isogroup72238_c0_g2	K00541
isogroup77128_c2_g1	K11651
isogroup69498_c1_g1	K06768
isogroup70013_c1_g1	K14025
isogroup77173_c4_g3	K07208
isogroup50715_c0_g1	K08805
isogroup73734_c0_g2	K22381
isogroup72582_c0_g2	K00799
isogroup76626_c3_g2	K14704
isogroup87174_c0_g1	K09995
isogroup70757_c3_g1	K14638
isogroup99826_c0_g1	K08488
isogroup37741_c0_g1	K06094
isogroup67188_c0_g4	K09494
isogroup70853_c0_g2	K19511
isogroup77555_c2_g4	K19195
isogroup71740_c4_g1	K18693
isogroup76647_c1_g1	K14286
isogroup67677_c0_g1	K23553
isogroup82280_c0_g1	K00451
isogroup76730_c2_g8	K01251
isogroup75154_c1_g2	K17907
isogroup67962_c0_g1	K17339
isogroup66443_c0_g1	K00461
isogroup72369_c0_g1	K20794
isogroup77217_c0_g1	K12867
isogroup72898_c0_g6	K07834
isogroup78020_c4_g1	K16471
isogroup70895_c0_g1	K15030
isogroup67990_c0_g1	K18417
isogroup66059_c0_g1	K14830
isogroup29002_c0_g1	K11276
isogroup71665_c4_g5	K16749
isogroup1218_c0_g1	K22414
isogroup70737_c0_g2	K24054
isogroup67075_c3_g1	K12898
isogroup62956_c0_g2	K02265
isogroup75934_c0_g1	K15631
isogroup79330_c9_g1	K01895
isogroup45964_c0_g1	K13120
isogroup44002_c0_g1	K10699
isogroup66978_c2_g1	K22754
isogroup67196_c2_g1	K15171
isogroup67385_c0_g1	K11662
isogroup73477_c0_g1	K22382
isogroup51242_c0_g1	K12399
isogroup64554_c0_g2	K09485
isogroup56799_c0_g1	K12837
isogroup79522_c5_g1	K06777
isogroup76129_c1_g1	K23691
isogroup75433_c0_g4	K12800
isogroup67491_c1_g1	K02983
isogroup35117_c0_g1	K03032
isogroup64712_c0_g1	K11974
isogroup70309_c0_g1	K00797
isogroup59881_c0_g1	K03234
isogroup70612_c3_g1	K23541
isogroup71408_c4_g3	K07374
isogroup11417_c0_g1	K04462
isogroup6332_c0_g2	K03134
isogroup70372_c0_g2	K06530
isogroup75103_c1_g2	K03363
isogroup59049_c0_g4	K12567
isogroup53198_c0_g1	K04437
isogroup71489_c2_g1	K02932
isogroup71572_c0_g1	K13336
isogroup68913_c4_g1	K02975
isogroup73630_c2_g1	K02128
isogroup78996_c4_g2	K17339
isogroup56424_c0_g2	K02727
isogroup66721_c2_g2	K13912
isogroup68376_c0_g1	K00685
isogroup60619_c0_g2	K05115
isogroup68113_c0_g1	K13345
isogroup75502_c0_g1	K14638
isogroup72803_c0_g2	K08106
isogroup75386_c7_g1	K10595
isogroup71012_c2_g1	K24104
isogroup74226_c0_g2	K22827
isogroup9406_c0_g1	K04649
isogroup65768_c0_g1	K05719
isogroup79298_c16_g3	K18592
isogroup77477_c0_g2	K10696
isogroup70876_c6_g7	K02885
isogroup69471_c1_g5	K24611
isogroup52389_c0_g1	K01225
isogroup66681_c0_g1	K14638
isogroup79287_c2_g1	K01415
isogroup75409_c0_g1	K23495
isogroup66141_c4_g11	K02896
isogroup37021_c0_g1	K10373
isogroup26636_c0_g1	K00565
isogroup78393_c2_g4	K00789
isogroup74259_c4_g1	K10874
isogroup73011_c0_g1	K00161
isogroup73318_c0_g1	K01867
isogroup76710_c11_g2	K02955
isogroup59071_c0_g1	K09548
isogroup78749_c0_g2	K22865
isogroup71044_c0_g1	K01942
isogroup74840_c0_g1	K19676
isogroup56929_c0_g2	K12856
isogroup87887_c0_g1	K03953
isogroup73665_c1_g1	K04249
isogroup68674_c9_g1	K12900
isogroup71112_c0_g3	K01074
isogroup68076_c6_g13	K03654
isogroup61067_c0_g1	K13174
isogroup73522_c0_g2	K10260
isogroup73794_c1_g2	K10380
isogroup71802_c2_g4	K11188
isogroup64118_c0_g1	K24469
isogroup61345_c0_g1	K12757
isogroup74510_c4_g1	K23612
isogroup66505_c0_g1	K10753
isogroup67279_c0_g2	K11806
isogroup36835_c0_g1	K00637
isogroup75116_c0_g1	K06662
isogroup42253_c0_g1	K02896
isogroup67745_c2_g1	K20302
isogroup77061_c2_g2	K17751
isogroup77252_c1_g1	K10645
isogroup70316_c0_g2	K14209
isogroup70124_c5_g2	K00894
isogroup78788_c0_g2	K00273
isogroup65855_c0_g2	K10382
isogroup69399_c6_g1	K00624
isogroup76385_c1_g4	K10356
isogroup73596_c1_g2	K23333
isogroup72531_c0_g1	K18655
isogroup56380_c0_g1	K04552
isogroup68678_c0_g4	K18272
isogroup71390_c1_g1	K20224
isogroup78224_c3_g5	K08840
isogroup75203_c0_g1	K14297
isogroup47331_c0_g1	K12349
isogroup70597_c4_g2	K23847
isogroup77333_c0_g3	K18409
isogroup84362_c0_g1	K01641
isogroup123098_c0_g1	K15113
isogroup78362_c1_g2	K24332
isogroup66211_c0_g1	K03955
