isogroup1909_c0_g3	K20818
isogroup39765_c0_g1	K07899
isogroup4944_c1_g1	K10631
isogroup82164_c0_g2	K22900
isogroup7186_c0_g2	K09848
isogroup96296_c0_g1	K11108
isogroup136801_c0_g1	K08803
isogroup4722_c0_g1	K12600
isogroup14678_c0_g1	K06832
isogroup28651_c0_g1	K12846
isogroup1310_c1_g1	K05991
isogroup8657_c0_g1	K04374
isogroup154850_c0_g1	K11884
isogroup34232_c0_g1	K09214
isogroup3785_c0_g1	K10867
isogroup13383_c0_g1	K12460
isogroup64002_c0_g1	K06258
isogroup40389_c0_g1	K01444
isogroup10254_c0_g1	K15618
isogroup183_c0_g1	K14165
isogroup31062_c0_g1	K05699
isogroup6850_c0_g1	K08596
isogroup80505_c0_g1	K10408
isogroup51636_c0_g2	K22611
isogroup48766_c0_g1	K23733
isogroup6898_c1_g1	K04437
isogroup9798_c0_g2	K08033
isogroup1885_c0_g1	K05673
isogroup4712_c0_g1	K23317
isogroup64571_c0_g1	K10807
isogroup10071_c0_g1	K18592
isogroup69050_c0_g1	K15361
isogroup57012_c0_g1	K17623
isogroup136729_c0_g1	K12816
isogroup46965_c0_g1	K01106
isogroup30114_c0_g1	K04564
isogroup53131_c0_g1	K03174
isogroup30985_c0_g1	K24935
isogroup15034_c0_g1	K15503
isogroup3927_c0_g1	K20051
isogroup76375_c0_g1	K20402
isogroup166926_c0_g1	K01528
isogroup176227_c0_g1	K20858
isogroup10367_c0_g3	K03260
isogroup42_c0_g2	K17686
isogroup352_c0_g1	K03386
isogroup1217_c0_g1	K12833
isogroup29000_c1_g1	K16669
isogroup5373_c0_g1	K18441
isogroup19967_c0_g2	K23902
isogroup36525_c0_g1	K11729
isogroup13780_c0_g1	K10408
isogroup42732_c0_g2	K18437
isogroup20932_c0_g1	K23728
isogroup7205_c0_g1	K07903
isogroup15847_c0_g1	K09668
isogroup15668_c0_g1	K16726
isogroup10760_c0_g1	K12384
isogroup112077_c0_g1	K10443
isogroup170207_c0_g1	K06236
isogroup43809_c0_g1	K23344
isogroup28464_c0_g1	K16669
isogroup57908_c0_g1	K23335
isogroup82411_c0_g1	K12303
isogroup4629_c0_g1	K17341
isogroup62950_c0_g1	K18082
isogroup2169_c0_g2	K11671
isogroup7570_c0_g1	K18409
isogroup38847_c0_g1	K15255
isogroup6099_c0_g2	K12233
isogroup4930_c0_g1	K22566
isogroup2276_c0_g2	K12891
isogroup34639_c0_g1	K02678
isogroup20070_c0_g1	K04491
isogroup59859_c0_g1	K25186
isogroup28673_c0_g1	K12195
isogroup48001_c0_g1	K11857
isogroup9825_c0_g1	K17290
isogroup85460_c0_g1	K22614
isogroup140174_c0_g1	K17890
isogroup42141_c0_g2	K06106
isogroup61764_c0_g1	K06971
isogroup141469_c0_g1	K10457
isogroup11157_c0_g1	K16601
isogroup6166_c0_g2	K01870
isogroup20788_c0_g2	K00654
isogroup128564_c0_g1	K10615
isogroup446_c0_g1	K00799
isogroup32175_c2_g1	K08958
isogroup59982_c0_g1	K17888
isogroup20593_c0_g1	K10687
isogroup98856_c0_g1	K21595
isogroup37755_c0_g1	K11459
isogroup7698_c0_g2	K19363
isogroup46695_c0_g1	K11835
isogroup10822_c0_g1	K01759
isogroup14839_c0_g2	K08870
isogroup53629_c0_g1	K00515
isogroup134296_c0_g1	K12819
isogroup7627_c0_g1	K12035
isogroup486_c0_g2	K04615
isogroup3227_c0_g1	K05906
isogroup129017_c0_g1	K17263
isogroup11784_c0_g2	K01527
isogroup17361_c0_g1	K10691
isogroup91645_c0_g1	K00801
isogroup136862_c0_g1	K18086
isogroup1707_c0_g1	K10846
isogroup80254_c0_g1	K04648
isogroup48481_c0_g1	K23209
isogroup4313_c0_g2	K12462
isogroup4173_c0_g1	K15263
isogroup56020_c0_g1	K04634
isogroup898_c0_g1	K06037
isogroup7829_c0_g1	K06528
isogroup101980_c0_g1	K07359
isogroup150526_c0_g1	K24348
isogroup86627_c0_g1	K09448
isogroup3037_c0_g1	K19748
isogroup42827_c0_g1	K03544
isogroup113406_c0_g1	K00288
isogroup68124_c0_g1	K02932
isogroup67915_c0_g1	K03512
isogroup156675_c0_g1	K14638
isogroup109510_c0_g1	K04501
isogroup126253_c0_g1	K02449
isogroup41678_c0_g1	K05124
isogroup77466_c0_g1	K12384
isogroup36403_c0_g2	K22369
isogroup11144_c0_g1	K03348
isogroup72611_c0_g1	K22125
isogroup3712_c1_g1	K11138
isogroup50881_c0_g1	K03991
isogroup4726_c0_g3	K14530
isogroup15643_c0_g1	K23605
isogroup634_c0_g1	K24786
isogroup29682_c0_g2	K10901
isogroup94373_c0_g1	K12035
isogroup11278_c0_g2	K00933
isogroup23439_c0_g1	K02260
isogroup12536_c0_g1	K22614
isogroup3960_c0_g1	K18423
isogroup49804_c0_g1	K07527
isogroup74929_c0_g3	K14402
isogroup65423_c0_g1	K08867
isogroup141096_c0_g1	K01527
isogroup64006_c0_g1	K00261
isogroup20045_c0_g1	K01301
isogroup11722_c0_g1	K01431
isogroup1311_c0_g1	K05850
isogroup29677_c0_g1	K00868
isogroup3894_c0_g1	K10752
isogroup35466_c0_g1	K06215
isogroup33612_c0_g2	K10380
isogroup5164_c0_g1	K22380
isogroup174174_c0_g1	K08288
isogroup9025_c0_g2	K01823
isogroup27208_c0_g1	K18756
isogroup41213_c0_g1	K05692
isogroup8038_c0_g1	K03258
isogroup69297_c0_g1	K12898
isogroup28855_c0_g1	K05126
isogroup124559_c0_g1	K12192
isogroup3470_c0_g1	K03015
isogroup22628_c0_g1	K12172
isogroup47266_c0_g1	K02887
isogroup28812_c0_g1	K02091
isogroup62684_c0_g2	K20161
isogroup14491_c0_g2	K10134
isogroup150562_c0_g1	K17604
isogroup49731_c0_g1	K24469
isogroup8405_c0_g1	K07277
isogroup22475_c0_g1	K15028
isogroup6244_c0_g1	K04615
isogroup97919_c0_g1	K23562
isogroup921_c0_g1	K17341
isogroup150588_c0_g1	K02580
isogroup20265_c0_g1	K03937
isogroup4408_c0_g1	K14753
isogroup13376_c0_g1	K21770
isogroup12853_c0_g1	K22125
isogroup51567_c0_g1	K24469
isogroup10225_c3_g1	K04715
isogroup102464_c0_g1	K01025
isogroup4055_c0_g2	K05284
isogroup10644_c0_g1	K14753
isogroup24073_c1_g1	K03173
isogroup23917_c0_g1	K01758
isogroup25383_c0_g1	K00500
isogroup40471_c0_g2	K22291
isogroup4622_c0_g2	K23287
isogroup29873_c0_g2	K17617
isogroup127787_c0_g1	K13513
isogroup3487_c0_g1	K06820
isogroup51622_c1_g1	K06269
isogroup3853_c0_g1	K23562
isogroup37111_c0_g1	K24469
isogroup2485_c0_g1	K08576
isogroup155667_c0_g1	K13783
isogroup94721_c0_g1	K15177
isogroup7673_c0_g3	K03234
isogroup8297_c0_g1	K04437
isogroup102623_c0_g1	K10884
isogroup1832_c0_g1	K05695
isogroup4564_c0_g1	K21767
isogroup45936_c0_g1	K08875
isogroup104726_c0_g1	K15438
isogroup30079_c0_g2	K04443
isogroup8624_c0_g1	K10380
isogroup4117_c0_g2	K15734
isogroup3961_c0_g1	K20644
isogroup178243_c0_g1	K17257
isogroup13154_c0_g3	K00025
isogroup19620_c0_g1	K24755
isogroup5106_c0_g2	K00597
isogroup49405_c0_g1	K12587
isogroup40619_c0_g1	K05696
isogroup79215_c0_g1	K12829
isogroup14646_c0_g2	K00294
isogroup6676_c0_g1	K17341
isogroup153756_c0_g1	K10382
isogroup31417_c0_g1	K22866
isogroup16107_c1_g1	K01365
isogroup47326_c1_g1	K01745
isogroup34394_c0_g1	K19756
isogroup15683_c0_g2	K08076
isogroup75976_c0_g1	K22125
isogroup94164_c0_g1	K15280
isogroup20539_c0_g1	K12800
isogroup81174_c0_g1	K06626
isogroup34226_c0_g1	K17914
isogroup68140_c0_g2	K15409
isogroup114373_c0_g1	K05724
isogroup6720_c0_g1	K19402
isogroup2143_c0_g1	K19760
isogroup8466_c0_g2	K02891
isogroup86638_c0_g1	K19801
isogroup127202_c0_g1	K22383
isogroup32029_c0_g2	K20412
isogroup112548_c0_g1	K14684
isogroup102926_c0_g1	K01112
isogroup60408_c0_g1	K16669
isogroup20475_c0_g2	K18732
isogroup60493_c0_g1	K20183
isogroup86346_c0_g1	K17562
isogroup83363_c0_g1	K01365
isogroup9368_c0_g1	K14347
isogroup10240_c0_g1	K02295
isogroup5274_c0_g1	K12401
isogroup103605_c0_g1	K11835
isogroup168461_c0_g1	K09578
isogroup3322_c3_g1	K12471
isogroup78852_c0_g1	K24816
isogroup8375_c0_g2	K05768
isogroup701_c0_g1	K04427
isogroup2619_c1_g2	K06091
isogroup6770_c0_g3	K05755
isogroup145098_c0_g1	K18032
isogroup1839_c0_g1	K07937
isogroup54950_c0_g1	K03781
isogroup6306_c0_g1	K20368
isogroup51618_c0_g1	K02738
isogroup13393_c0_g1	K10258
isogroup126047_c0_g1	K05759
isogroup83476_c0_g1	K12617
isogroup18560_c0_g2	K00827
isogroup28985_c0_g1	K14689
isogroup81439_c0_g1	K17929
isogroup65189_c0_g1	K01194
isogroup1465_c0_g1	K05855
isogroup95116_c0_g2	K16669
isogroup88490_c0_g1	K06173
isogroup31900_c0_g1	K01489
isogroup6746_c0_g1	K15040
isogroup43030_c1_g1	K09397
isogroup21266_c0_g2	K01623
isogroup10382_c0_g2	K16569
isogroup116267_c0_g1	K00894
isogroup94507_c0_g1	K11214
isogroup27350_c0_g1	K17276
isogroup15111_c3_g1	K10610
isogroup14166_c0_g1	K09214
isogroup51163_c0_g1	K24749
isogroup34112_c0_g2	K10415
isogroup8579_c0_g2	K07304
isogroup82901_c0_g1	K16548
isogroup35330_c1_g2	K02938
isogroup7158_c0_g2	K14965
isogroup4563_c0_g1	K06584
isogroup1017_c0_g1	K15503
isogroup9558_c0_g4	K14004
isogroup121993_c0_g1	K08049
isogroup35888_c0_g2	K08860
isogroup11330_c0_g2	K02265
isogroup83848_c0_g1	K07526
isogroup5015_c0_g1	K22565
isogroup103134_c0_g1	K00541
isogroup4206_c0_g1	K15187
isogroup28210_c0_g2	K11319
isogroup48008_c0_g1	K16506
isogroup123_c0_g1	K08745
isogroup145169_c0_g1	K21776
isogroup6315_c0_g3	K18723
isogroup19687_c0_g2	K05760
isogroup6256_c0_g1	K02922
isogroup11850_c0_g2	K20121
isogroup9337_c1_g1	K14648
isogroup44129_c0_g1	K02144
isogroup22591_c0_g1	K04437
isogroup35853_c0_g1	K00559
isogroup97420_c0_g1	K03030
isogroup6324_c0_g1	K14523
isogroup10776_c0_g1	K06233
isogroup51444_c0_g4	K10104
isogroup955_c0_g1	K17495
isogroup142496_c0_g1	K00942
isogroup124480_c0_g1	K22754
isogroup89377_c0_g1	K06627
isogroup173941_c0_g1	K17817
isogroup4491_c0_g1	K02918
isogroup3950_c0_g1	K02321
isogroup163952_c0_g1	K03424
isogroup37112_c0_g1	K22182
isogroup1360_c0_g1	K00030
isogroup28367_c0_g1	K17307
isogroup2448_c0_g2	K17930
isogroup10569_c0_g2	K09140
isogroup7836_c0_g1	K03283
isogroup814_c1_g1	K03002
isogroup79089_c0_g1	K13343
isogroup4316_c0_g1	K17908
isogroup49893_c1_g2	K05762
isogroup4058_c0_g1	K08658
isogroup1232_c0_g2	K24940
isogroup4195_c0_g2	K03109
isogroup57832_c0_g1	K02599
isogroup26871_c0_g1	K06676
isogroup5098_c0_g2	K10761
isogroup5833_c0_g1	K08825
isogroup4431_c0_g1	K24469
isogroup234_c0_g1	K10646
isogroup11195_c0_g1	K14638
isogroup55040_c1_g1	K03362
isogroup17247_c0_g1	K18644
isogroup24401_c0_g1	K17387
isogroup250_c0_g1	K00863
isogroup50745_c0_g1	K17919
isogroup3962_c0_g2	K16677
isogroup4170_c0_g2	K11248
isogroup139310_c0_g1	K03251
isogroup17715_c0_g1	K20796
isogroup8598_c0_g1	K14568
isogroup53818_c0_g1	K19023
isogroup94264_c0_g1	K23729
isogroup4940_c0_g1	K15503
isogroup94542_c0_g1	K01634
isogroup56907_c0_g1	K08773
isogroup6367_c0_g1	K12306
isogroup19717_c0_g2	K22255
isogroup9207_c0_g1	K23298
isogroup1469_c1_g1	K20194
isogroup73200_c0_g1	K02134
isogroup66822_c0_g1	K00972
isogroup66567_c0_g1	K19995
isogroup148628_c0_g1	K07883
isogroup9469_c0_g1	K17659
isogroup742_c0_g1	K07188
isogroup18677_c0_g1	K18753
isogroup72901_c0_g1	K15100
isogroup86647_c0_g1	K18081
isogroup48299_c0_g2	K12604
isogroup30305_c0_g1	K00799
isogroup101967_c0_g1	K01365
isogroup26023_c0_g1	K02151
isogroup55553_c0_g1	K17989
isogroup3161_c0_g1	K09666
isogroup46803_c0_g1	K11086
isogroup3776_c0_g1	K24242
isogroup3460_c0_g2	K06875
isogroup38453_c0_g2	K02145
isogroup9103_c1_g1	K13165
isogroup52874_c0_g1	K14704
isogroup64_c0_g3	K10645
isogroup1638_c0_g2	K24996
isogroup14378_c0_g1	K05089
isogroup19888_c0_g1	K02895
isogroup593_c2_g1	K16175
isogroup5139_c0_g1	K01951
isogroup37380_c0_g1	K18757
isogroup9897_c0_g1	K05658
isogroup17236_c0_g1	K15378
isogroup13013_c0_g3	K07937
isogroup4499_c0_g1	K06841
isogroup26549_c0_g1	K12261
isogroup31146_c0_g2	K04615
isogroup74998_c1_g2	K13096
isogroup9920_c0_g2	K24723
isogroup168612_c0_g1	K24478
isogroup56455_c1_g1	K05695
isogroup131426_c0_g1	K10579
isogroup722_c0_g1	K20649
isogroup30726_c0_g1	K11248
isogroup4008_c0_g1	K20092
isogroup64008_c0_g1	K12824
isogroup42140_c0_g1	K19054
isogroup84794_c0_g1	K06963
isogroup29053_c0_g1	K15362
isogroup113337_c0_g1	K03250
isogroup129220_c0_g1	K00920
isogroup46_c0_g1	K12460
isogroup168432_c0_g1	K07376
isogroup137355_c0_g1	K02370
isogroup66148_c0_g1	K01648
isogroup116385_c0_g1	K00161
isogroup9713_c0_g3	K22614
isogroup39518_c0_g1	K21760
isogroup61069_c0_g1	K01769
isogroup1365_c0_g2	K11307
isogroup541_c0_g1	K08399
isogroup23935_c0_g1	K17555
isogroup23814_c0_g1	K15544
isogroup5931_c0_g1	K13299
isogroup28247_c0_g1	K17592
isogroup119043_c0_g1	K02980
isogroup58329_c0_g1	K13099
isogroup41770_c0_g1	K12231
isogroup104479_c0_g1	K00624
isogroup117375_c0_g1	K17916
isogroup8072_c0_g1	K14638
isogroup36891_c0_g1	K15423
isogroup16787_c0_g1	K10408
isogroup2040_c0_g1	K22125
isogroup19612_c0_g1	K11974
isogroup11145_c2_g1	K17817
isogroup750_c0_g1	K15542
isogroup20908_c0_g2	K11804
isogroup149279_c0_g1	K03248
isogroup48317_c0_g1	K03039
isogroup54212_c0_g1	K03358
isogroup124880_c0_g1	K07903
isogroup149474_c0_g1	K17919
isogroup2532_c0_g1	K23905
isogroup2061_c0_g1	K01893
isogroup51126_c0_g1	K15901
isogroup19110_c0_g1	K03263
isogroup126628_c0_g1	K13122
isogroup38556_c0_g1	K12863
isogroup54047_c0_g2	K22503
isogroup58101_c0_g1	K00965
isogroup19026_c0_g1	K20135
isogroup27155_c0_g1	K10645
isogroup9385_c0_g1	K24634
isogroup73144_c0_g1	K10587
isogroup89972_c0_g1	K23567
isogroup84227_c0_g1	K10798
isogroup8963_c0_g1	K12041
isogroup3021_c0_g2	K10807
isogroup89004_c0_g1	K06669
isogroup19513_c0_g1	K11248
isogroup10240_c1_g1	K02295
isogroup13313_c1_g1	K02369
isogroup39171_c0_g1	K14209
isogroup117_c0_g1	K13411
isogroup844_c2_g1	K14787
isogroup67297_c0_g4	K16669
isogroup1233_c0_g1	K24501
isogroup11_c0_g1	K05015
isogroup5008_c0_g1	K17600
isogroup43373_c0_g1	K18469
isogroup4366_c0_g1	K10951
isogroup160337_c0_g1	K10394
isogroup13178_c0_g1	K02934
isogroup3328_c0_g2	K15202
isogroup48789_c0_g1	K20304
isogroup6677_c0_g1	K00994
isogroup56562_c0_g2	K14572
isogroup9898_c0_g1	K03174
isogroup3541_c0_g3	K09214
isogroup164945_c0_g1	K03934
isogroup65641_c0_g2	K07767
isogroup22451_c0_g1	K23293
isogroup1639_c0_g1	K04674
isogroup56421_c0_g1	K02324
isogroup38180_c0_g1	K14638
isogroup9005_c0_g1	K13505
isogroup14066_c0_g1	K07955
isogroup141701_c0_g1	K12401
isogroup19886_c0_g1	K09504
isogroup29632_c0_g1	K12194
isogroup12952_c0_g1	K02885
isogroup50542_c0_g1	K09407
isogroup9816_c0_g1	K02267
isogroup153978_c0_g1	K00643
isogroup4093_c0_g1	K17341
isogroup17432_c0_g1	K08490
isogroup3938_c0_g1	K12623
isogroup8140_c0_g1	K14299
isogroup12644_c0_g2	K12460
isogroup10324_c0_g1	K13411
isogroup26063_c0_g1	K00451
isogroup48604_c0_g1	K22125
isogroup148315_c0_g1	K18598
isogroup43198_c0_g3	K20166
isogroup48037_c0_g1	K04385
isogroup1246_c0_g1	K02149
isogroup58143_c0_g1	K16575
isogroup2996_c0_g1	K12035
isogroup3080_c0_g2	K16767
isogroup14562_c0_g1	K09569
isogroup6468_c0_g1	K20526
isogroup3947_c2_g1	K18533
isogroup20234_c0_g1	K09292
isogroup95886_c0_g1	K01530
isogroup18911_c0_g1	K12460
isogroup31318_c0_g1	K17637
isogroup2967_c0_g1	K11253
isogroup2829_c0_g1	K10638
isogroup35986_c0_g1	K04554
isogroup4714_c0_g1	K00364
isogroup166369_c0_g1	K11804
isogroup94999_c0_g1	K11430
isogroup11407_c0_g1	K12035
isogroup15034_c0_g2	K12460
isogroup55321_c0_g1	K20643
isogroup115864_c0_g1	K10591
isogroup73562_c0_g1	K25202
isogroup78056_c0_g1	K08624
isogroup166229_c0_g1	K23209
isogroup14254_c0_g2	K04448
isogroup3613_c0_g1	K11446
isogroup25160_c0_g1	K01527
isogroup144421_c0_g1	K06636
isogroup100987_c0_g1	K14536
isogroup21279_c0_g1	K01527
isogroup3229_c0_g2	K23088
isogroup112050_c0_g1	K22503
isogroup44054_c0_g2	K04556
isogroup3669_c0_g1	K20045
isogroup27123_c1_g1	K12046
isogroup40991_c0_g1	K10356
isogroup3735_c0_g2	K05115
isogroup16183_c0_g1	K04615
isogroup484_c1_g1	K02985
isogroup62583_c0_g1	K04442
isogroup9866_c0_g1	K15188
isogroup8673_c0_g3	K19538
isogroup57906_c0_g1	K11647
isogroup78498_c0_g1	K16848
isogroup4078_c0_g1	K14826
isogroup137836_c0_g1	K01490
isogroup65007_c0_g1	K07874
isogroup12772_c0_g1	K11251
isogroup6109_c0_g1	K08574
isogroup54821_c0_g1	K11835
isogroup17356_c0_g1	K02365
isogroup15953_c0_g2	K04615
isogroup175532_c0_g1	K11259
isogroup3199_c0_g2	K06130
isogroup13451_c1_g1	K13116
isogroup53394_c0_g1	K17268
isogroup23_c0_g2	K04426
isogroup169563_c0_g1	K04984
isogroup22835_c1_g1	K12800
isogroup160256_c0_g1	K10573
isogroup11477_c0_g1	K01915
isogroup43773_c0_g1	K08870
isogroup121880_c0_g1	K01464
isogroup1289_c1_g1	K21932
isogroup86078_c0_g1	K20178
isogroup8244_c0_g1	K10380
isogroup129174_c0_g1	K13137
isogroup30948_c0_g1	K15719
isogroup171158_c0_g1	K23929
isogroup670_c0_g1	K12035
isogroup24604_c0_g1	K00161
isogroup61221_c0_g1	K15177
isogroup49705_c0_g1	K12604
isogroup43031_c0_g1	K00128
isogroup2743_c0_g1	K23853
isogroup90248_c0_g2	K11997
isogroup10887_c0_g1	K06777
isogroup56354_c1_g1	K01966
isogroup80128_c0_g1	K13506
isogroup19052_c0_g2	K15106
isogroup4853_c0_g1	K13711
isogroup36588_c0_g1	K01687
isogroup36677_c0_g1	K00893
isogroup12626_c0_g2	K12757
isogroup92908_c0_g1	K02887
isogroup2907_c0_g2	K06093
isogroup32025_c0_g1	K19026
isogroup35112_c0_g1	K22614
isogroup616_c0_g1	K08871
isogroup43585_c0_g1	K05643
isogroup46526_c0_g1	K21596
isogroup61178_c0_g1	K10594
isogroup15222_c0_g1	K02729
isogroup16082_c0_g1	K24595
isogroup30612_c0_g1	K00820
isogroup89814_c0_g1	K00922
isogroup6998_c0_g2	K20632
isogroup125060_c0_g1	K13912
isogroup56096_c0_g1	K03935
isogroup37199_c0_g1	K08833
isogroup8355_c0_g1	K22765
isogroup6129_c0_g3	K00869
isogroup18703_c0_g1	K10104
isogroup47842_c0_g1	K12868
isogroup137425_c0_g1	K03950
isogroup10814_c0_g2	K12864
isogroup37481_c0_g1	K06052
isogroup46475_c0_g1	K12397
isogroup10076_c0_g1	K10401
isogroup155109_c0_g1	K01277
isogroup33530_c0_g1	K10410
isogroup51325_c0_g1	K03691
isogroup48626_c0_g1	K16585
isogroup5847_c0_g1	K11765
isogroup42949_c0_g1	K16197
isogroup1981_c0_g1	K10436
isogroup12381_c0_g1	K10408
isogroup139145_c0_g1	K23390
isogroup58055_c0_g1	K06835
isogroup2376_c0_g1	K03952
isogroup89530_c0_g1	K13912
isogroup75535_c0_g1	K01279
isogroup150_c1_g1	K22825
isogroup131183_c0_g1	K06841
isogroup29786_c0_g1	K01824
isogroup165093_c0_g1	K16904
isogroup38531_c0_g1	K13237
isogroup10779_c0_g2	K21889
isogroup47007_c0_g1	K24510
isogroup13289_c0_g1	K12647
isogroup4375_c0_g3	K09458
isogroup10244_c0_g1	K06839
isogroup12635_c0_g1	K09489
isogroup13135_c0_g1	K17307
isogroup112774_c0_g1	K19400
isogroup99754_c0_g1	K01754
isogroup25023_c0_g1	K09478
isogroup138956_c0_g1	K17266
isogroup139973_c0_g1	K06777
isogroup42393_c0_g1	K17686
isogroup60014_c0_g1	K10691
isogroup31754_c0_g1	K18465
isogroup84731_c0_g2	K17550
isogroup71492_c0_g1	K02739
isogroup3530_c0_g1	K08744
isogroup172392_c0_g1	K10582
isogroup5050_c0_g1	K11660
isogroup103701_c0_g1	K13181
isogroup1579_c0_g1	K00967
isogroup167132_c0_g1	K00683
isogroup25277_c1_g2	K15100
isogroup30565_c0_g3	K18441
isogroup32806_c0_g1	K17987
isogroup4085_c0_g1	K08134
isogroup33177_c0_g1	K08789
isogroup8442_c0_g1	K02937
isogroup26238_c0_g1	K05700
isogroup48420_c0_g1	K04361
isogroup125367_c0_g1	K00507
isogroup14456_c0_g1	K04437
isogroup76096_c0_g1	K12604
isogroup80453_c0_g1	K00889
isogroup1778_c0_g1	K23664
isogroup24535_c0_g1	K12349
isogroup164584_c0_g1	K00477
isogroup39861_c0_g1	K09288
isogroup89300_c0_g1	K18211
isogroup113382_c0_g1	K12233
isogroup29814_c1_g1	K01053
isogroup5513_c0_g1	K06944
isogroup172598_c0_g1	K09848
isogroup8580_c0_g1	K03006
isogroup47733_c0_g1	K00413
isogroup23397_c0_g1	K20190
isogroup67697_c0_g1	K23901
isogroup88456_c0_g1	K00734
isogroup1283_c1_g1	K11128
isogroup4040_c0_g1	K01596
isogroup35558_c0_g3	K08467
isogroup9621_c1_g2	K17286
isogroup15526_c0_g1	K23151
isogroup11623_c0_g1	K04077
isogroup20071_c0_g1	K12818
isogroup94143_c0_g1	K13811
isogroup20383_c1_g1	K11644
isogroup91562_c0_g1	K03687
isogroup25682_c0_g1	K14411
isogroup11486_c0_g1	K24816
isogroup5279_c0_g1	K06287
isogroup38901_c0_g1	K03941
isogroup36434_c0_g1	K08009
isogroup7561_c1_g2	K02977
isogroup33900_c0_g3	K08489
isogroup32841_c0_g1	K08059
isogroup14311_c0_g2	K02947
isogroup149868_c0_g1	K03017
isogroup80572_c0_g1	K12828
isogroup137907_c0_g1	K07944
isogroup35529_c0_g1	K11837
isogroup5036_c3_g1	K22262
isogroup46913_c0_g1	K21813
isogroup43186_c0_g1	K00759
isogroup3805_c0_g1	K20051
isogroup44782_c0_g1	K20051
isogroup42803_c0_g1	K12483
isogroup29536_c0_g1	K09405
isogroup47561_c0_g2	K03231
isogroup5184_c0_g1	K05673
isogroup5355_c0_g1	K18334
isogroup31597_c0_g1	K00294
isogroup150318_c0_g1	K06875
isogroup3407_c0_g1	K00078
isogroup3020_c0_g1	K01099
isogroup20644_c0_g1	K17339
isogroup24163_c0_g1	K07750
isogroup14692_c0_g1	K20183
isogroup66211_c0_g1	K20251
isogroup150669_c0_g1	K01893
isogroup31687_c0_g1	K16590
isogroup165738_c0_g1	K00548
isogroup59563_c0_g3	K00058
isogroup58626_c0_g1	K20349
isogroup41688_c0_g1	K07874
isogroup129589_c0_g1	K02988
isogroup74376_c0_g1	K23704
isogroup84438_c0_g1	K09174
isogroup7294_c0_g2	K01867
isogroup117669_c0_g1	K01868
isogroup6605_c0_g1	K02978
isogroup2494_c1_g1	K18932
isogroup93337_c0_g1	K01520
isogroup347_c0_g1	K22017
isogroup22428_c0_g1	K04371
isogroup5941_c0_g3	K24469
isogroup2792_c0_g1	K00323
isogroup20140_c0_g2	K16669
isogroup154460_c0_g1	K24060
isogroup32971_c0_g1	K02369
isogroup1638_c0_g4	K24996
isogroup1509_c0_g1	K04437
isogroup67131_c0_g1	K25059
isogroup12624_c0_g1	K01900
isogroup49169_c0_g1	K23868
isogroup155861_c0_g1	K16669
isogroup172054_c0_g1	K22904
isogroup20862_c0_g2	K07293
isogroup2665_c0_g1	K16669
isogroup11419_c0_g1	K12874
isogroup140620_c0_g1	K11578
isogroup11382_c0_g1	K09580
isogroup87105_c0_g1	K15425
isogroup93640_c0_g1	K20291
isogroup149004_c0_g1	K20161
isogroup2451_c0_g1	K09502
isogroup3105_c0_g2	K24224
isogroup43989_c0_g1	K19041
isogroup51796_c0_g1	K07944
isogroup54357_c0_g1	K05754
isogroup402_c0_g2	K17929
isogroup46943_c0_g1	K03979
isogroup3301_c0_g1	K00849
isogroup31059_c1_g1	K16910
isogroup10321_c0_g1	K19603
isogroup71885_c0_g1	K04851
isogroup2499_c0_g1	K18081
isogroup17705_c0_g1	K22614
isogroup34032_c0_g2	K13148
isogroup63474_c0_g1	K06091
isogroup111923_c0_g1	K05312
isogroup153044_c0_g1	K11654
isogroup3856_c0_g3	K01712
isogroup6006_c0_g2	K12617
isogroup105771_c0_g1	K14050
isogroup40017_c0_g1	K00327
isogroup126556_c0_g1	K15045
isogroup25069_c0_g1	K01899
isogroup9799_c0_g1	K19828
isogroup48759_c0_g1	K05609
isogroup119589_c0_g1	K05643
isogroup56126_c0_g1	K16848
isogroup116115_c0_g1	K11307
isogroup66110_c0_g1	K04615
isogroup4758_c0_g1	K19612
isogroup957_c2_g1	K07910
isogroup2285_c0_g1	K00021
isogroup32182_c0_g1	K09647
isogroup7486_c0_g1	K02183
isogroup47166_c0_g1	K19330
isogroup441_c0_g2	K23708
isogroup79604_c0_g1	K13800
isogroup126355_c0_g1	K01698
isogroup12552_c0_g1	K12035
isogroup2874_c0_g1	K15700
isogroup149785_c0_g1	K02936
isogroup41896_c0_g1	K04615
isogroup80177_c0_g1	K01360
isogroup475_c1_g2	K08770
isogroup48627_c0_g1	K05396
isogroup30843_c0_g1	K03173
isogroup10814_c0_g1	K12864
isogroup48542_c0_g2	K10397
isogroup4783_c0_g1	K20366
isogroup67905_c0_g1	K12641
isogroup29973_c0_g1	K03064
isogroup35087_c1_g1	K18032
isogroup21691_c0_g1	K22562
isogroup141779_c0_g1	K24469
isogroup144838_c0_g1	K22069
isogroup14417_c0_g1	K12871
isogroup20441_c0_g1	K12838
isogroup95116_c0_g1	K16669
isogroup47584_c0_g1	K10900
isogroup163473_c0_g1	K06110
isogroup4218_c0_g3	K24837
isogroup7167_c0_g1	K11155
isogroup23854_c0_g1	K13214
isogroup43076_c0_g1	K16466
isogroup9113_c0_g1	K22804
isogroup17656_c0_g2	K08803
isogroup16909_c0_g1	K00457
isogroup22924_c0_g1	K17806
